1000, 85764, 0, 0, 0
2000, 85512, 0, 0, 0
3000, 86074, 0, 0, 0
4000, 71015, 0, 0, 0
5000, 79259, 0, 0, 0
6000, 84128, 0, 0, 0
7000, 83503, 0, 0, 0
8000, 83275, 0, 0, 0
9001, 85572, 0, 0, 0
10000, 83711, 0, 0, 0
11000, 85721, 0, 0, 0
12000, 85417, 0, 0, 0
13001, 84316, 0, 0, 0
14000, 83743, 0, 0, 0
15000, 85329, 0, 0, 0
16000, 85157, 0, 0, 0
17000, 85473, 0, 0, 0
18000, 84628, 0, 0, 0
19000, 85073, 0, 0, 0
20000, 84628, 0, 0, 0
21000, 84928, 0, 0, 0
22000, 86346, 0, 0, 0
23000, 83900, 0, 0, 0
24000, 84920, 0, 0, 0
25000, 84452, 0, 0, 0
26000, 86496, 0, 0, 0
27000, 85209, 0, 0, 0
28000, 84088, 0, 0, 0
29000, 84716, 0, 0, 0
30000, 85033, 0, 0, 0
31000, 85857, 0, 0, 0
32000, 83532, 0, 0, 0
33000, 86042, 0, 0, 0
34000, 84212, 0, 0, 0
35001, 85076, 0, 0, 0
36000, 85005, 0, 0, 0
37000, 84508, 0, 0, 0
38000, 85365, 0, 0, 0
39000, 85284, 0, 0, 0
40000, 84940, 0, 0, 0
41000, 83983, 0, 0, 0
42000, 83891, 0, 0, 0
43000, 86552, 0, 0, 0
44000, 84860, 0, 0, 0
45000, 85041, 0, 0, 0
46000, 85621, 0, 0, 0
47001, 84616, 0, 0, 0
48000, 85301, 0, 0, 0
49000, 85177, 0, 0, 0
50000, 83903, 0, 0, 0
51001, 86472, 0, 0, 0
52000, 85409, 0, 0, 0
53000, 84952, 0, 0, 0
54000, 85457, 0, 0, 0
55000, 85276, 0, 0, 0
56000, 85621, 0, 0, 0
57000, 85469, 0, 0, 0
58000, 83459, 0, 0, 0
59000, 84324, 0, 0, 0
60000, 86150, 0, 0, 0
61000, 85089, 0, 0, 0
62000, 85152, 0, 0, 0
63000, 85017, 0, 0, 0
64000, 84908, 0, 0, 0
65000, 85968, 0, 0, 0
66000, 84612, 0, 0, 0
67000, 84524, 0, 0, 0
68000, 84644, 0, 0, 0
69000, 86114, 0, 0, 0
70000, 85065, 0, 0, 0
71001, 84620, 0, 0, 0
72000, 85013, 0, 0, 0
73000, 85993, 0, 0, 0
74000, 83963, 0, 0, 0
75001, 85132, 0, 0, 0
76000, 84100, 0, 0, 0
77000, 85505, 0, 0, 0
78000, 85581, 0, 0, 0
79000, 84656, 0, 0, 0
80000, 84704, 0, 0, 0
81000, 85377, 0, 0, 0
82000, 85377, 0, 0, 0
83000, 85128, 0, 0, 0
84000, 84000, 0, 0, 0
85000, 84724, 0, 0, 0
86000, 85916, 0, 0, 0
87000, 84720, 0, 0, 0
88000, 84388, 0, 0, 0
89000, 84676, 0, 0, 0
90000, 84756, 0, 0, 0
91000, 84768, 0, 0, 0
92000, 84676, 0, 0, 0
93000, 85001, 0, 0, 0
94000, 85241, 0, 0, 0
95000, 85929, 0, 0, 0
96001, 84804, 0, 0, 0
97000, 85413, 0, 0, 0
98000, 85961, 0, 0, 0
99000, 85713, 0, 0, 0
100000, 84776, 0, 0, 0
101000, 84572, 0, 0, 0
102000, 83283, 0, 0, 0
103000, 86614, 0, 0, 0
104000, 84600, 0, 0, 0
105000, 85061, 0, 0, 0
106000, 85353, 0, 0, 0
107000, 84980, 0, 0, 0
108001, 85748, 0, 0, 0
109000, 85001, 0, 0, 0
110000, 84412, 0, 0, 0
111000, 84820, 0, 0, 0
112001, 86108, 0, 0, 0
113000, 84668, 0, 0, 0
114000, 83903, 0, 0, 0
115000, 86030, 0, 0, 0
116001, 84280, 0, 0, 0
117000, 84840, 0, 0, 0
118000, 85193, 0, 0, 0
119000, 84712, 0, 0, 0
120000, 84980, 0, 0, 0
121000, 85541, 0, 0, 0
122000, 84456, 0, 0, 0
123000, 84996, 0, 0, 0
124000, 84664, 0, 0, 0
125000, 86078, 0, 0, 0
126001, 85096, 0, 0, 0
127000, 84508, 0, 0, 0
128000, 83695, 0, 0, 0
129000, 86422, 0, 0, 0
130000, 84932, 0, 0, 0
131000, 84316, 0, 0, 0
132000, 86586, 0, 0, 0
133000, 84216, 0, 0, 0
134000, 86176, 0, 0, 0
135000, 85865, 0, 0, 0
136000, 84208, 0, 0, 0
137001, 83836, 0, 0, 0
138000, 86106, 0, 0, 0
139000, 83947, 0, 0, 0
140000, 85585, 0, 0, 0
141001, 84464, 0, 0, 0
142000, 86202, 0, 0, 0
143000, 85929, 0, 0, 0
144000, 84288, 0, 0, 0
145001, 85244, 0, 0, 0
146000, 85277, 0, 0, 0
147000, 84724, 0, 0, 0
148000, 85365, 0, 0, 0
149000, 84404, 0, 0, 0
150000, 84424, 0, 0, 0
151000, 86086, 0, 0, 0
152000, 85237, 0, 0, 0
153000, 83504, 0, 0, 0
154000, 84260, 0, 0, 0
155000, 86886, 0, 0, 0
156000, 84460, 0, 0, 0
157000, 84056, 0, 0, 0
158000, 86698, 0, 0, 0
159000, 84916, 0, 0, 0
160001, 85516, 0, 0, 0
161000, 84696, 0, 0, 0
162000, 84316, 0, 0, 0
163000, 84580, 0, 0, 0
164000, 84764, 0, 0, 0
165000, 84500, 0, 0, 0
166000, 85813, 0, 0, 0
167000, 84248, 0, 0, 0
168000, 86212, 0, 0, 0
169000, 85157, 0, 0, 0
170000, 84196, 0, 0, 0
171000, 83735, 0, 0, 0
172000, 84936, 0, 0, 0
173000, 84932, 0, 0, 0
174000, 85765, 0, 0, 0
175000, 84596, 0, 0, 0
176000, 85188, 0, 0, 0
177000, 86006, 0, 0, 0
178000, 85261, 0, 0, 0
179000, 84804, 0, 0, 0
180001, 83464, 0, 0, 0
181000, 86490, 0, 0, 0
182000, 84468, 0, 0, 0
183000, 84552, 0, 0, 0
184001, 85028, 0, 0, 0
185000, 85881, 0, 0, 0
186000, 85001, 0, 0, 0
187000, 85157, 0, 0, 0
188000, 84256, 0, 0, 0
189000, 85253, 0, 0, 0
190000, 84724, 0, 0, 0
191000, 85413, 0, 0, 0
192000, 84644, 0, 0, 0
193000, 84704, 0, 0, 0
194000, 85797, 0, 0, 0
195000, 85069, 0, 0, 0
196000, 84816, 0, 0, 0
197000, 84428, 0, 0, 0
198000, 85445, 0, 0, 0
199000, 84276, 0, 0, 0
200001, 84856, 0, 0, 0
201000, 86090, 0, 0, 0
202000, 84792, 0, 0, 0
203000, 86282, 0, 0, 0
204000, 85348, 0, 0, 0
205000, 83871, 0, 0, 0
206000, 84888, 0, 0, 0
207000, 85625, 0, 0, 0
208000, 84080, 0, 0, 0
209000, 84188, 0, 0, 0
210000, 85197, 0, 0, 0
211000, 85201, 0, 0, 0
212000, 84980, 0, 0, 0
213000, 85805, 0, 0, 0
214000, 83899, 0, 0, 0
215000, 85545, 0, 0, 0
216000, 86324, 0, 0, 0
217000, 84592, 0, 0, 0
218000, 85157, 0, 0, 0
219000, 84776, 0, 0, 0
220000, 85448, 0, 0, 0
221000, 84920, 0, 0, 0
222000, 83419, 0, 0, 0
223000, 84396, 0, 0, 0
224000, 85680, 0, 0, 0
225000, 83775, 0, 0, 0
226000, 84780, 0, 0, 0
227000, 85493, 0, 0, 0
228000, 84924, 0, 0, 0
229000, 84748, 0, 0, 0
230000, 84608, 0, 0, 0
231000, 85445, 0, 0, 0
232001, 84676, 0, 0, 0
233000, 85097, 0, 0, 0
234000, 84864, 0, 0, 0
235000, 85033, 0, 0, 0
236000, 85460, 0, 0, 0
237000, 85625, 0, 0, 0
238000, 84336, 0, 0, 0
239000, 84916, 0, 0, 0
240000, 83940, 0, 0, 0
241000, 85585, 0, 0, 0
242000, 85917, 0, 0, 0
243000, 85053, 0, 0, 0
244000, 84812, 0, 0, 0
245000, 85145, 0, 0, 0
246000, 85797, 0, 0, 0
247000, 84172, 0, 0, 0
248000, 84224, 0, 0, 0
249000, 84912, 0, 0, 0
250000, 85977, 0, 0, 0
251000, 84872, 0, 0, 0
252000, 83747, 0, 0, 0
253000, 85460, 0, 0, 0
254000, 85385, 0, 0, 0
255000, 85033, 0, 0, 0
256000, 84340, 0, 0, 0
257000, 84452, 0, 0, 0
258000, 84656, 0, 0, 0
259000, 84440, 0, 0, 0
260001, 85384, 0, 0, 0
261000, 84556, 0, 0, 0
262000, 84656, 0, 0, 0
263000, 86358, 0, 0, 0
264001, 84148, 0, 0, 0
265000, 83335, 0, 0, 0
266000, 83927, 0, 0, 0
267000, 85981, 0, 0, 0
268000, 85076, 0, 0, 0
269000, 84976, 0, 0, 0
270000, 85677, 0, 0, 0
271000, 85313, 0, 0, 0
272000, 86088, 0, 0, 0
273000, 83239, 0, 0, 0
274000, 85105, 0, 0, 0
275000, 84960, 0, 0, 0
276000, 84984, 0, 0, 0
277000, 84836, 0, 0, 0
278000, 84464, 0, 0, 0
279001, 85720, 0, 0, 0
280000, 84996, 0, 0, 0
281000, 85193, 0, 0, 0
282000, 84984, 0, 0, 0
283000, 84120, 0, 0, 0
284000, 85913, 0, 0, 0
285000, 84772, 0, 0, 0
286000, 84588, 0, 0, 0
287000, 85180, 0, 0, 0
288000, 85405, 0, 0, 0
289000, 85701, 0, 0, 0
290000, 84488, 0, 0, 0
291000, 85840, 0, 0, 0
292000, 84692, 0, 0, 0
293000, 86418, 0, 0, 0
294000, 85109, 0, 0, 0
295000, 83972, 0, 0, 0
296000, 85441, 0, 0, 0
297000, 84996, 0, 0, 0
298000, 84980, 0, 0, 0
299000, 85268, 0, 0, 0
300000, 84040, 0, 0, 0
301000, 85525, 0, 0, 0
302001, 85028, 0, 0, 0
303000, 84908, 0, 0, 0
304000, 84216, 0, 0, 0
305000, 85901, 0, 0, 0
306000, 84468, 0, 0, 0
307000, 84684, 0, 0, 0
308000, 84624, 0, 0, 0
309000, 84984, 0, 0, 0
310000, 86394, 0, 0, 0
311000, 85852, 0, 0, 0
312000, 84224, 0, 0, 0
313000, 85105, 0, 0, 0
314000, 85185, 0, 0, 0
315000, 85212, 0, 0, 0
316000, 84984, 0, 0, 0
317000, 84324, 0, 0, 0
318000, 85389, 0, 0, 0
319000, 86014, 0, 0, 0
320000, 84800, 0, 0, 0
321000, 85265, 0, 0, 0
322000, 84704, 0, 0, 0
323000, 85021, 0, 0, 0
324001, 84704, 0, 0, 0
325000, 84088, 0, 0, 0
326000, 84880, 0, 0, 0
327000, 86590, 0, 0, 0
328000, 85341, 0, 0, 0
329000, 84488, 0, 0, 0
330000, 85481, 0, 0, 0
331000, 85933, 0, 0, 0
332001, 84616, 0, 0, 0
333000, 85077, 0, 0, 0
334000, 84308, 0, 0, 0
335000, 84908, 0, 0, 0
336000, 85736, 0, 0, 0
337000, 85301, 0, 0, 0
338000, 85061, 0, 0, 0
339000, 84816, 0, 0, 0
340000, 84920, 0, 0, 0
341000, 86054, 0, 0, 0
342000, 84576, 0, 0, 0
343000, 84892, 0, 0, 0
344000, 84984, 0, 0, 0
345000, 85793, 0, 0, 0
346000, 84984, 0, 0, 0
347000, 84912, 0, 0, 0
348000, 85080, 0, 0, 0
349000, 84828, 0, 0, 0
350000, 84700, 0, 0, 0
351000, 84128, 0, 0, 0
352000, 85109, 0, 0, 0
353000, 85708, 0, 0, 0
354000, 84908, 0, 0, 0
355001, 84952, 0, 0, 0
356000, 85201, 0, 0, 0
357000, 85441, 0, 0, 0
358000, 83772, 0, 0, 0
359000, 85185, 0, 0, 0
360000, 84092, 0, 0, 0
361000, 85008, 0, 0, 0
362000, 85941, 0, 0, 0
363000, 84772, 0, 0, 0
364000, 85277, 0, 0, 0
365000, 84600, 0, 0, 0
366000, 85376, 0, 0, 0
367000, 84568, 0, 0, 0
368000, 84376, 0, 0, 0
369000, 84176, 0, 0, 0
370000, 86330, 0, 0, 0
371000, 85048, 0, 0, 0
372000, 84568, 0, 0, 0
373001, 85396, 0, 0, 0
374000, 86434, 0, 0, 0
375000, 83947, 0, 0, 0
376001, 85476, 0, 0, 0
377000, 84804, 0, 0, 0
378000, 84888, 0, 0, 0
379000, 85828, 0, 0, 0
380000, 84744, 0, 0, 0
381000, 85301, 0, 0, 0
382000, 84464, 0, 0, 0
383000, 85885, 0, 0, 0
384000, 83684, 0, 0, 0
385000, 84516, 0, 0, 0
386000, 84436, 0, 0, 0
387000, 84900, 0, 0, 0
388000, 85005, 0, 0, 0
389000, 84744, 0, 0, 0
390000, 85420, 0, 0, 0
391000, 84708, 0, 0, 0
392000, 85213, 0, 0, 0
393000, 84480, 0, 0, 0
394000, 83687, 0, 0, 0
395001, 84880, 0, 0, 0
396000, 85993, 0, 0, 0
397000, 85281, 0, 0, 0
398000, 84336, 0, 0, 0
399000, 85505, 0, 0, 0
400000, 85569, 0, 0, 0
401000, 83960, 0, 0, 0
402000, 84824, 0, 0, 0
403000, 85101, 0, 0, 0
404000, 84732, 0, 0, 0
405000, 86106, 0, 0, 0
406000, 84372, 0, 0, 0
407000, 84892, 0, 0, 0
408000, 85609, 0, 0, 0
409000, 84228, 0, 0, 0
410000, 85081, 0, 0, 0
411001, 85184, 0, 0, 0
412000, 83991, 0, 0, 0
413000, 85069, 0, 0, 0
414000, 85152, 0, 0, 0
415000, 84908, 0, 0, 0
416001, 84636, 0, 0, 0
417000, 85741, 0, 0, 0
418000, 85025, 0, 0, 0
419000, 84512, 0, 0, 0
420000, 84848, 0, 0, 0
421000, 84584, 0, 0, 0
422000, 85892, 0, 0, 0
423000, 85613, 0, 0, 0
424000, 85412, 0, 0, 0
425000, 84568, 0, 0, 0
426000, 85637, 0, 0, 0
427000, 84844, 0, 0, 0
428000, 84732, 0, 0, 0
429000, 84468, 0, 0, 0
430000, 85616, 0, 0, 0
431000, 85945, 0, 0, 0
432001, 84868, 0, 0, 0
433000, 84432, 0, 0, 0
434000, 84992, 0, 0, 0
435001, 85188, 0, 0, 0
436000, 84592, 0, 0, 0
437000, 84612, 0, 0, 0
438000, 83900, 0, 0, 0
439000, 85637, 0, 0, 0
440000, 84644, 0, 0, 0
441000, 84968, 0, 0, 0
442000, 85157, 0, 0, 0
443001, 85084, 0, 0, 0
444000, 84320, 0, 0, 0
445000, 85229, 0, 0, 0
446000, 84168, 0, 0, 0
447000, 85173, 0, 0, 0
448000, 86074, 0, 0, 0
449000, 84744, 0, 0, 0
450000, 84612, 0, 0, 0
451000, 85320, 0, 0, 0
452000, 85713, 0, 0, 0
453000, 84088, 0, 0, 0
454000, 85096, 0, 0, 0
455000, 83407, 0, 0, 0
456000, 85480, 0, 0, 0
457000, 85641, 0, 0, 0
458000, 84704, 0, 0, 0
459000, 84968, 0, 0, 0
460000, 85193, 0, 0, 0
461001, 85656, 0, 0, 0
462000, 85297, 0, 0, 0
463000, 84836, 0, 0, 0
464000, 83988, 0, 0, 0
465000, 85849, 0, 0, 0
466000, 84976, 0, 0, 0
467000, 84808, 0, 0, 0
468000, 84920, 0, 0, 0
469001, 85716, 0, 0, 0
470000, 84580, 0, 0, 0
471000, 84840, 0, 0, 0
472000, 84992, 0, 0, 0
473000, 84640, 0, 0, 0
474000, 86366, 0, 0, 0
475000, 84616, 0, 0, 0
476000, 84988, 0, 0, 0
477000, 85545, 0, 0, 0
478000, 85376, 0, 0, 0
479000, 84320, 0, 0, 0
480000, 84984, 0, 0, 0
481000, 84072, 0, 0, 0
482000, 85717, 0, 0, 0
